Posición Horizontal,Posición Vertical,Probabilidad
7,4,0.0011
7,5,0.0013000000000000002
7,6,0.0012
7,7,0.0007000000000000001
7,8,0.0007
7,9,0.0005
7,10,0.0008
7,11,0.0013
7,12,0.0006000000000000001
7,13,0.0008
7,14,0.0010999999999999998
7,15,0.0013000000000000002
8,-16,0.0005
8,-15,0.0005
8,-14,0.0007
8,-13,0.0007
8,-12,0.0012000000000000001
8,-11,0.0012000000000000001
8,-10,0.0007
8,-9,0.0008
8,-8,0.0009000000000000001
8,-7,0.0014000000000000002
8,-6,0.0009000000000000001
8,-5,0.0009000000000000001
8,-4,0.0006000000000000001
8,-3,0.0011
8,-2,0.0014
8,-1,0.0011
8,0,0.001
8,1,0.0012000000000000001
8,2,0.0013
8,3,0.0009
8,4,0.0013
8,5,0.0013
8,6,0.0015
8,7,0.0007
8,8,0.0016
8,9,0.001
8,10,0.001
8,11,0.0007
8,12,0.0013
8,13,0.0006000000000000001
8,14,0.0012000000000000001
8,15,0.001
9,-16,0.0008
9,-15,0.0009
9,-14,0.0007999999999999999
9,-13,0.0004
9,-12,0.0012
9,-11,0.0011
9,-10,0.0007
9,-9,0.0012000000000000001
9,-8,0.0008
9,-7,0.00030000000000000003
9,-6,0.0004
9,-5,0.0011
9,-4,0.0007000000000000001
9,-3,0.0008
9,-2,0.0006000000000000001
9,-1,0.0009000000000000001
9,0,0.0008
9,1,0.0007999999999999999
9,2,0.0013000000000000002
9,3,0.0012
9,4,0.0014
9,5,0.0008
9,6,0.001
9,7,0.0005
9,8,0.0009
9,9,0.0013
9,10,0.0007999999999999999
9,11,0.0013
9,12,0.001
9,13,0.0007999999999999999
9,14,0.0011
9,15,0.001
10,-16,0.001
10,-15,0.001
10,-14,0.0009000000000000001
10,-13,0.0007
10,-12,0.0009
10,-11,0.0006000000000000001
10,-10,0.0010999999999999998
10,-9,0.0005
10,-8,0.0007
10,-7,0.0012000000000000001
10,-6,0.0007
10,-5,0.0009
10,-4,0.0007999999999999999
10,-3,0.0009000000000000001
10,-2,0.0007
10,-1,0.0013999999999999998
10,0,0.0011
10,1,0.0012
10,2,0.0009
10,3,0.0014
10,4,0.0005
10,5,0.0007
10,6,0.0015999999999999999
10,7,0.0012000000000000001
10,8,0.0014000000000000002
10,9,0.0007
10,10,0.0012000000000000001
10,11,0.0006
10,12,0.0006
10,13,0.0009000000000000001
10,14,0.0014
10,15,0.0007999999999999999
11,-16,0.0006000000000000001
11,-15,0.0013000000000000002
11,-14,0.0015000000000000002
11,-13,0.0006000000000000001
11,-12,0.0012000000000000001
11,-11,0.0006000000000000001
11,-10,0.0006000000000000001
11,-9,0.0009
11,-8,0.0009
11,-7,0.0014000000000000002
11,-6,0.0009
11,-5,0.0010999999999999998
11,-4,0.00030000000000000003
11,-3,0.0011
11,-2,0.0014
11,-1,0.0011
11,0,0.001
11,1,0.0011
11,2,0.0008000000000000001
11,3,0.0007
11,4,0.0014
11,5,0.0007999999999999999
11,6,0.0014
11,7,0.0014
11,8,0.001
11,9,0.0014000000000000002
11,10,0.0011
11,11,0.0010999999999999998
11,12,0.0011
11,13,0.0008
11,14,0.0014000000000000002
11,15,0.001
12,-16,0.0009000000000000001
12,-15,0.00030000000000000003
12,-14,0.0016
12,-13,0.0011
12,-12,0.0007
12,-11,0.0015999999999999999
12,-10,0.0012000000000000001
12,-9,0.0005
12,-8,0.0008
12,-7,0.0005
12,-6,0.0009
12,-5,0.0010999999999999998
12,-4,0.0012
12,-3,0.0011
12,-2,0.0011
12,-1,0.0009
12,0,0.0012000000000000001
12,1,0.0017
12,2,0.0006000000000000001
12,3,0.001
12,4,0.0017
12,5,0.0014
12,6,0.001
12,7,0.0007999999999999999
12,8,0.0012
12,9,0.0013000000000000002
12,10,0.0013
12,11,0.0015
12,12,0.001
12,13,0.0006000000000000001
12,14,0.0011
12,15,0.0004
13,-16,0.001
13,-15,0.0008
13,-14,0.0005
13,-13,0.0007000000000000001
13,-12,0.0011
13,-11,0.0006000000000000001
13,-10,0.0006000000000000001
13,-9,0.0011
13,-8,0.001
13,-7,0.0005
13,-6,0.0007000000000000001
13,-5,0.0006000000000000001
13,-4,0.0013
13,-3,0.0009
13,-2,0.0006
13,-1,0.0008
13,0,0.0008
13,1,0.0009
13,2,0.0007
13,3,0.001
13,4,0.0006
13,5,0.0011
13,6,0.0009000000000000001
13,7,0.0009000000000000001
13,8,0.0008
13,9,0.0011
13,10,0.0015
13,11,0.0007999999999999999
13,12,0.0012000000000000001
13,13,0.0006000000000000001
13,14,0.0016
13,15,0.0015999999999999999
14,-16,0.0009000000000000001
14,-15,0.0007999999999999999
14,-14,0.001
14,-13,0.0007999999999999999
14,-12,0.0007000000000000001
14,-11,0.0013
14,-10,0.0009
14,-9,0.0011
14,-8,0.0014
14,-7,0.0007
14,-6,0.0004
14,-5,0.0009000000000000001
14,-4,0.0007
14,-3,0.0006
14,-2,0.001
14,-1,0.0014
14,0,0.0011
14,1,0.0019
14,2,0.0011
14,3,0.0006000000000000001
14,4,0.0006000000000000001
14,5,0.0014000000000000002
14,6,0.0008
14,7,0.0007
14,8,0.0015
14,9,0.0012000000000000001
14,10,0.001
14,11,0.0011
14,12,0.0012
14,13,0.0013
14,14,0.0007
14,15,0.001
