Posición Horizontal,Posición Vertical,Probabilidad
4,-8,0.010700000000000001
4,-7,0.0091
4,-6,0.0107
4,-5,0.0094
4,-4,0.0102
4,-3,0.0097
4,-2,0.0117
4,-1,0.0103
4,0,0.014
4,1,0.0109
4,2,0.0123
4,3,0.0138
4,4,0.012700000000000001
4,5,0.0101
4,6,0.0131
4,7,0.0118
5,-8,0.0096
5,-7,0.0085
5,-6,0.0087
5,-5,0.0083
5,-4,0.0081
5,-3,0.0072
5,-2,0.0079
5,-1,0.0086
5,0,0.0081
5,1,0.009600000000000001
5,2,0.0085
5,3,0.009
5,4,0.009000000000000001
5,5,0.0074
5,6,0.0101
5,7,0.0092
6,-8,0.0024000000000000002
6,-7,0.002
6,-6,0.0027999999999999995
6,-5,0.002
6,-4,0.0025
6,-3,0.002
6,-2,0.0036
6,-1,0.0024000000000000002
6,0,0.0029
6,1,0.0034
6,2,0.0036
6,3,0.0027
6,4,0.0033
6,5,0.0028
6,6,0.0031999999999999997
6,7,0.0029
7,-8,0.0019999999999999996
7,-7,0.0018999999999999998
7,-6,0.0023
7,-5,0.0014000000000000002
7,-4,0.0018999999999999998
7,-3,0.0027
7,-2,0.002
7,-1,0.0018
7,0,0.0028
7,1,0.0026
7,2,0.002
7,3,0.0021000000000000003
7,4,0.0024
7,5,0.0018999999999999998
7,6,0.0015
7,7,0.003
