Posición Horizontal,Posición Vertical,Probabilidad
0,5,0.007000000000000001
0,6,0.0106
0,7,0.007699999999999999
0,8,0.006999999999999999
0,9,0.007699999999999999
0,10,0.0083
0,11,0.0105
0,12,0.0093
0,13,0.0086
0,14,0.01
0,15,0.0086
1,-16,0.0046
1,-15,0.0040999999999999995
1,-14,0.0045
1,-13,0.0044
1,-12,0.0049
1,-11,0.0043
1,-10,0.0034999999999999996
1,-9,0.004699999999999999
1,-8,0.0042
1,-7,0.004
1,-6,0.0034000000000000002
1,-5,0.0039
1,-4,0.0043
1,-3,0.003
1,-2,0.0045
1,-1,0.0043
1,0,0.004999999999999999
1,1,0.0039000000000000003
1,2,0.0055
1,3,0.0058
1,4,0.0055
1,5,0.0049
1,6,0.005
1,7,0.005399999999999999
1,8,0.004699999999999999
1,9,0.0046
1,10,0.0061
1,11,0.0060999999999999995
1,12,0.0052
1,13,0.005699999999999999
1,14,0.0056
1,15,0.0058
2,-16,0.0058
2,-15,0.0043
2,-14,0.0055
2,-13,0.004999999999999999
2,-12,0.0042
2,-11,0.0044
2,-10,0.0057
2,-9,0.005999999999999999
2,-8,0.0037
2,-7,0.0069
2,-6,0.0048
2,-5,0.004
2,-4,0.0047
2,-3,0.0051
2,-2,0.0057
2,-1,0.0045
2,0,0.006
2,1,0.0073
2,2,0.0054
2,3,0.007500000000000001
2,4,0.0053
2,5,0.0064
2,6,0.0066
2,7,0.0065
2,8,0.007899999999999999
2,9,0.0077
2,10,0.0065
2,11,0.0071
2,12,0.008400000000000001
2,13,0.0070999999999999995
2,14,0.0073
2,15,0.0082
3,-16,0.0039000000000000003
3,-15,0.0034
3,-14,0.0040999999999999995
3,-13,0.0034000000000000002
3,-12,0.0039
3,-11,0.0039
3,-10,0.0031
3,-9,0.0037999999999999996
3,-8,0.0037999999999999996
3,-7,0.0036
3,-6,0.0040999999999999995
3,-5,0.0042
3,-4,0.0046
3,-3,0.0037
3,-2,0.0039
3,-1,0.004
3,0,0.005300000000000001
3,1,0.0048
3,2,0.0037
3,3,0.005
3,4,0.0037999999999999996
3,5,0.0045
3,6,0.0031999999999999997
3,7,0.0039
3,8,0.005200000000000001
3,9,0.0054
3,10,0.005699999999999999
3,11,0.005699999999999999
3,12,0.0059
3,13,0.0054
3,14,0.0066
3,15,0.0046
4,-16,0.00030000000000000003
4,-15,0.0009
4,-14,0.001
4,-13,0.0005
4,-12,0.0004
4,-11,0.00030000000000000003
4,-10,0.0007
4,-9,0.0009
4,-8,0.0008000000000000001
4,-7,0.0009
4,-6,0.0006000000000000001
4,-5,0.0009
4,-4,0.0007000000000000001
4,-3,0.0007000000000000001
4,-2,0.00030000000000000003
4,-1,0.0004
4,0,0.0007000000000000001
4,1,0.0007
4,2,0.0012000000000000001
4,3,0.0007000000000000001
4,4,0.0009
4,5,0.0007
4,6,0.0011
4,7,0.0006000000000000001
4,8,0.0007999999999999999
4,9,0.0009
4,10,0.0011
4,11,0.0008
4,12,0.0009000000000000001
4,13,0.0016
4,14,0.0005
4,15,0.0007999999999999999
5,-16,0.0002
5,-15,0.0002
5,-14,0.0005
5,-13,0.0005
5,-12,0.0008
5,-11,0.0002
5,-10,0.0004
